Andaz Wall Street - a concept by Hyatt,22.47838616714698,20.172910662824208,21.902017291066286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.95100864553315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.76945244956772,-1.0,-1.0,59.07780979827089,38.616714697406344,39.76945244956772,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.43227665706052,52.449567723342945,51.29682997118156,-1.0,52.449567723342945,54.46685878962536,50.14409221902017,50.720461095100866,-1.0,-1.0,38.616714697406344,100.0,-1.0,41.325648414985594,-1.0,32.27665706051873,-1.0,-1.0,40.7492795389049,-1.0,76.94524495677234,-1.0,79.2507204610951,-1.0,37.46397694524496,54.75504322766571,53.31412103746398,-1.0,-1.0,32.79538904899135,-1.0,50.43227665706052,-1.0,-1.0,-1.0,-1.0,54.75504322766571,39.76945244956772,54.46685878962536,60.518731988472624,44.668587896253605,47.55043227665706,45.533141210374644,47.83861671469741,-1.0,60.518731988472624,-1.0,65.99423631123919,40.05763688760807,31.700288184438037,49.85590778097983,57.06051873198847,41.78674351585015,45.99423631123919,47.55043227665706,-1.0,51.29682997118156,50.14409221902017,34.5821325648415,-1.0,67.72334293948127,55.61959654178675,62.53602305475504,69.7406340057637,-1.0,34.5821325648415,50.14409221902017,-1.0,32.27665706051873,31.700288184438037,28.242074927953894,-1.0,32.85302593659942,-1.0,-1.0,20.172910662824208,-1.0,-1.0,34.5821325648415,-1.0,-1.0,21.72910662824208,32.91066282420749,37.11815561959654,5.936599423631122,19.020172910662822,26.22478386167147,-1.0,21.72910662824208,24.553314121037474,19.596541786743515,8.760806916426517,29.39481268011528,49.56772334293948,30.02881844380404,-1.0,4.610951008645543,-1.0,-1.0,-1.0,-1.0,1.1527377521613857,0.0,2.017291066282425,2.190201729106633,3.1123919308357415,0.8645533141210393,-1.0,18.731988472622476,23.400576368876088,9.39481268011528,7.089337175792508,62.88184438040346,29.33717579250721,22.824207492795395,46.68587896253602,44.610951008645536,34.75504322766571,-1.0,-1.0
The Roger,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.990990990991,92.1921921921922,90.3903903903904,68.46846846846847,69.66966966966967,67.86786786786786,70.87087087087087,68.76876876876877,66.96696696696696,69.96996996996997,66.06606606606607,75.67567567567568,78.67867867867868,74.77477477477477,74.77477477477477,90.3903903903904,86.48648648648648,86.48648648648648,86.48648648648648,76.57657657657657,76.57657657657657,80.48048048048048,79.27927927927928,57.05705705705706,60.96096096096096,59.75975975975976,60.96096096096096,54.95495495495496,53.753753753753756,54.95495495495496,52.252252252252255,56.906906906906904,58.85885885885886,56.15615615615616,-1.0,32.73273273273273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,41.44144144144144,42.04204204204204,-1.0,-1.0,45.04504504504504,45.945945945945944,-1.0,45.04504504504504,-1.0,-1.0,65.16516516516516,16.516516516516518,-1.0,-1.0,-1.0,-1.0
